product_id,name,category,subcategory,brand,price,rating,num_reviews,stock_quantity,description
102868,Lumora Non-Stick Saucepan,Home & Kitchen,Cookware,Lumora,99.7,3.6,79,69,Non-Stick saucepan with a soft-touch handle.
102869,Sprout & Co Durable STEM Kit,Toys & Games,Educational Toys,Sprout & Co,72.3,3.5,151,329,Durable stem kit easy to assemble.
102870,Aerofy Premium Tablet,Electronics,Tablets,Aerofy,1293.69,4.0,125,58,Premium tablet for everyday use.
102871,Chapter & Verse Recycled Bullet Journal,Books & Stationery,Notebooks,Chapter & Verse,52.64,4.0,420,22,Recycled bullet journal smooth and comfortable to write with.
102872,Lumora Non-Stick Comforter,Home & Kitchen,Bedding,Lumora,170.21,2.9,3,480,Non-Stick comforter with energy-efficient design.
102873,Quillcraft Recycled Gel Pen Set,Books & Stationery,Pens & Pencils,Quillcraft,14.22,4.2,123,330,Recycled gel pen set with high-quality binding.
102874,Inkwell Minimalist Spiral Notebook,Books & Stationery,Notebooks,Inkwell,7.09,4.3,14,293,Minimalist spiral notebook made from recycled paper.
102875,Bindwell Smooth-Writing Desk Organizer,Books & Stationery,Office Supplies,Bindwell,53.8,4.3,101,273,Smooth-Writing desk organizer made from recycled paper.
102876,Funhaven Fun STEM Kit,Toys & Games,Educational Toys,Funhaven,72.58,3.9,187,260,Fun stem kit perfect for indoor or outdoor play.
102877,Little Explorers Educational Learning Tablet Toy,Toys & Games,Educational Toys,Little Explorers,126.58,4.3,2,488,Educational learning tablet toy made with non-toxic materials.
102878,Trailmark All-Terrain Yoga Mat,Sports & Outdoors,Yoga,Trailmark,185.26,4.1,253,184,All-Terrain yoga mat with UV protection.
102879,Everstride High-Performance Dumbbell Set,Sports & Outdoors,Fitness Equipment,Everstride,125.33,4.6,311,301,High-Performance dumbbell set with adjustable resistance levels.
102880,Meadowbrook Small-Batch Vanilla Extract,Groceries & Gourmet,Baking Essentials,Meadowbrook,33.61,4.4,51,431,Small-Batch vanilla extract packed with nutrients.
102881,Harvest & Co Gluten-Free Protein Powder,Groceries & Gourmet,Health Foods,Harvest & Co,19.21,4.8,134,270,Gluten-Free protein powder carefully crafted for taste and quality.
102882,Whimsy Works Battery-Operated Fashion Doll,Toys & Games,Dolls,Whimsy Works,139.37,4.8,13,235,Battery-Operated fashion doll encourages creative play.
102883,Golden Fields Gluten-Free Cake Mix,Groceries & Gourmet,Baking Essentials,Golden Fields,19.69,3.9,292,456,Gluten-Free cake mix great as a snack or ingredient.
102884,Golden Fields Small-Batch Trail Mix,Groceries & Gourmet,Snacks,Golden Fields,40.6,4.2,157,53,Small-Batch trail mix a pantry staple for every kitchen.
102885,Surge Breathable Bike Helmet,Sports & Outdoors,Cycling,Surge,499.15,4.5,182,306,Breathable bike helmet built for outdoor adventures.
102886,Greengrove All-Natural Herbal Tea,Groceries & Gourmet,Beverages,Greengrove,30.34,4.2,52,305,All-Natural herbal tea great as a snack or ingredient.
102887,Silksmith Fragrance-Free Mouthwash,Beauty & Personal Care,Oral Care,Silksmith,55.31,4.4,10,432,Fragrance-Free mouthwash free from harsh chemicals.
102888,Everstride High-Performance Yoga Mat,Sports & Outdoors,Yoga,Everstride,516.38,4.4,177,150,High-Performance yoga mat with a reinforced frame.
102889,PeakForm Shock-Absorbing Bike Helmet,Sports & Outdoors,Cycling,PeakForm,245.32,4.6,52,284,Shock-Absorbing bike helmet with quick-dry material.
102890,Homestead Multi-Purpose Skillet,Home & Kitchen,Cookware,Homestead,198.21,3.7,36,435,Multi-Purpose skillet ideal for small kitchens.
102891,Joybound Creative RC Helicopter,Toys & Games,Remote Control,Joybound,55.89,4.7,2,367,Creative rc helicopter easy to assemble.
102892,Everstride All-Terrain Dumbbell Set,Sports & Outdoors,Fitness Equipment,Everstride,567.73,3.9,149,26,All-Terrain dumbbell set with UV protection.
102893,Inkwell Bestselling Mystery Book,Books & Stationery,Fiction,Inkwell,41.35,3.9,12,309,Bestselling mystery book with a durable cover.
102894,Verdant Nourishing Mascara,Beauty & Personal Care,Makeup,Verdant,78.34,5.0,159,474,Nourishing mascara made with natural ingredients.
102895,Marvelo Collectible Learning Tablet Toy,Toys & Games,Educational Toys,Marvelo,66.02,3.2,507,393,Collectible learning tablet toy encourages creative play.
102896,Little Explorers Collectible Construction Kit,Toys & Games,Building Sets,Little Explorers,117.85,3.8,147,418,Collectible construction kit perfect for indoor or outdoor play.
102897,Fennwick Handcrafted Sneakers,Fashion,Footwear,Fennwick,24.08,3.6,1,267,Handcrafted sneakers made from breathable fabric.
102898,Novella Co Smooth-Writing Acrylic Paint Set,Books & Stationery,Art Supplies,Novella Co,15.4,3.9,396,117,Smooth-Writing acrylic paint set great for journaling and note-taking.
102899,Meridian Ergonomic Vase,Home & Kitchen,Decor,Meridian,178.48,4.6,5,236,Ergonomic vase perfect for gifting.
102900,Novara Bluetooth Fitness Band,Electronics,Smartwatches,Novara,183.49,4.4,183,238,Bluetooth fitness band with advanced connectivity.
102901,Cedar & Sage Fragrance-Free Body Wash,Beauty & Personal Care,Personal Hygiene,Cedar & Sage,31.01,3.7,393,0,Fragrance-Free body wash suitable for all skin types.
102902,Lettermark Minimalist Picture Book,Books & Stationery,Children's Books,Lettermark,24.69,3.9,2,57,Minimalist picture book smooth and comfortable to write with.
102903,Cazuela Non-Stick Floor Lamp,Home & Kitchen,Lighting,Cazuela,16.5,3.3,32,75,Non-Stick floor lamp built to last for years.
102904,Paperloom Handmade Bullet Journal,Books & Stationery,Notebooks,Paperloom,5.86,4.8,75,340,Handmade bullet journal ideal for gifting.
102905,Aerofy Portable Ultrabook,Electronics,Laptops,Aerofy,834.31,3.8,105,327,Portable ultrabook with voice assistant support.
102906,Britek Wireless Mirrorless Camera,Electronics,Cameras,Britek,159.31,4.2,314,272,Wireless mirrorless camera with touch controls.
102907,Greengrove Small-Batch Chili Powder,Groceries & Gourmet,Spices & Seasonings,Greengrove,34.81,4.4,13,197,Small-Batch chili powder perfect for a healthy lifestyle.
102908,Cassia Refreshing Foundation,Beauty & Personal Care,Makeup,Cassia,39.67,4.6,78,222,Refreshing foundation helps restore natural glow.
102909,Bloomrise Nourishing Bath Bomb Set,Beauty & Personal Care,Bath & Body,Bloomrise,33.99,5.0,35,436,Nourishing bath bomb set free from harsh chemicals.
102910,Vantro Modern Loafers,Fashion,Footwear,Vantro,242.1,3.9,13,85,Modern loafers made with sustainable materials.
102911,Playnest Durable Doll Playset,Toys & Games,Dolls,Playnest,144.48,4.3,119,15,Durable doll playset boosts problem-solving skills.
102912,Skyline Bluetooth Action Camera,Electronics,Cameras,Skyline,1049.93,4.7,72,470,Bluetooth action camera with water resistance.
102913,Lumière Refreshing Hair Conditioner,Beauty & Personal Care,Haircare,Lumière,80.9,4.0,89,306,"Refreshing hair conditioner with a light, pleasant scent."
102914,Homestead Multi-Purpose LED String Lights,Home & Kitchen,Lighting,Homestead,355.74,4.7,46,473,Multi-Purpose led string lights adds a stylish touch to any room.
102915,Scriptus Smooth-Writing Spiral Notebook,Books & Stationery,Notebooks,Scriptus,59.55,4.3,159,52,Smooth-Writing spiral notebook with high-quality binding.
102916,Ridgeline Shock-Absorbing Bike Helmet,Sports & Outdoors,Cycling,Ridgeline,345.13,4.5,117,417,Shock-Absorbing bike helmet lightweight for easy carrying.
102917,Sagepage Hardcover Picture Book,Books & Stationery,Children's Books,Sagepage,35.37,4.7,2,161,Hardcover picture book compact enough to carry anywhere.
102918,Chapter & Verse Recycled Spiral Notebook,Books & Stationery,Notebooks,Chapter & Verse,22.19,4.3,23,256,Recycled spiral notebook smooth and comfortable to write with.
102919,Cedar & Sage Long-Lasting Lipstick,Beauty & Personal Care,Makeup,Cedar & Sage,35.42,4.0,1,263,Long-Lasting lipstick helps restore natural glow.
102920,Zentro Noise-Cancelling Smartphone,Electronics,Smartphones,Zentro,421.58,4.3,102,112,Noise-Cancelling smartphone with water resistance.
102921,Ridgeline Compact Cycling Gloves,Sports & Outdoors,Cycling,Ridgeline,123.41,4.3,215,234,Compact cycling gloves with adjustable resistance levels.
102922,Sunvalley Whole Grain Herbal Tea,Groceries & Gourmet,Beverages,Sunvalley,31.99,4.2,96,292,Whole Grain herbal tea carefully crafted for taste and quality.
102923,Rootstock All-Natural Cereal Box,Groceries & Gourmet,Breakfast Foods,Rootstock,14.21,4.4,19,380,All-Natural cereal box great for meal prepping.
102924,Bindwell Smooth-Writing Academic Planner,Books & Stationery,Planners,Bindwell,40.76,5.0,142,53,Smooth-Writing academic planner perfect for students and professionals.
102925,Sagepage Refillable Self-Help Book,Books & Stationery,Non-Fiction,Sagepage,20.58,4.4,62,437,Refillable self-help book with a durable cover.
102926,Harvest & Co Small-Batch Organic Quinoa,Groceries & Gourmet,Organic Foods,Harvest & Co,31.08,4.5,216,42,Small-Batch organic quinoa no artificial preservatives.
102927,Vortix High-Performance Dumbbell Set,Sports & Outdoors,Fitness Equipment,Vortix,566.71,4.3,296,124,High-Performance dumbbell set with adjustable resistance levels.
102928,Rosewell Long-Lasting Eyeshadow Palette,Beauty & Personal Care,Makeup,Rosewell,39.42,5.0,79,94,Long-Lasting eyeshadow palette dermatologically tested.
102929,Greengrove Whole Grain Vanilla Extract,Groceries & Gourmet,Baking Essentials,Greengrove,12.85,4.4,18,432,Whole Grain vanilla extract sourced from trusted farms.
102930,Alto Handcrafted Sandals,Fashion,Footwear,Alto,45.19,3.4,381,25,Handcrafted sandals designed for all seasons.
102931,Momentum All-Terrain Cycling Gloves,Sports & Outdoors,Cycling,Momentum,58.99,3.6,61,103,All-Terrain cycling gloves with quick-dry material.
102932,Meridian Non-Stick Table Lamp,Home & Kitchen,Lighting,Meridian,70.95,4.2,185,258,Non-Stick table lamp ideal for small kitchens.
102933,Ivy & Oak Foldable Toaster,Home & Kitchen,Kitchen Appliances,Ivy & Oak,121.42,4.1,6,372,Foldable toaster with energy-efficient design.
102934,Lunetta Slim-Fit Aviator Sunglasses,Fashion,Sunglasses,Lunetta,191.5,3.8,187,15,Slim-Fit aviator sunglasses designed for all seasons.
102935,Ivy & Oak Rustic Throw Pillow,Home & Kitchen,Decor,Ivy & Oak,212.02,4.0,142,381,Rustic throw pillow built to last for years.
102936,Playnest Battery-Operated Learning Tablet Toy,Toys & Games,Educational Toys,Playnest,119.07,3.8,417,35,Battery-Operated learning tablet toy perfect for indoor or outdoor play.
102937,Playnest Creative Learning Tablet Toy,Toys & Games,Educational Toys,Playnest,101.43,3.6,58,171,Creative learning tablet toy perfect for indoor or outdoor play.
102938,Playnest Creative Bubble Machine,Toys & Games,Outdoor Toys,Playnest,92.94,4.6,241,239,Creative bubble machine helps develop motor skills.
102939,Aerofy Lightweight Flagship Phone,Electronics,Smartphones,Aerofy,904.09,3.5,40,9,Lightweight flagship phone for professionals.
102940,Cassia Gentle Body Lotion,Beauty & Personal Care,Bath & Body,Cassia,60.46,4.1,222,434,Gentle body lotion dermatologically tested.
102941,Aerofy Bluetooth Mirrorless Camera,Electronics,Cameras,Aerofy,692.95,4.6,36,339,Bluetooth mirrorless camera with advanced connectivity.
102942,Quantex Fast-Charging Laptop,Electronics,Laptops,Quantex,455.36,3.9,64,398,Fast-Charging laptop with high-resolution display.
102943,Solstice Handcrafted Jacket,Fashion,Men's Clothing,Solstice,166.98,4.0,470,413,Handcrafted jacket with reinforced stitching.
102944,Vantro Classic Ring,Fashion,Jewelry,Vantro,245.56,4.5,112,67,Classic ring made with sustainable materials.
102945,Aerofy Wireless Flagship Phone,Electronics,Smartphones,Aerofy,1085.6,3.8,55,175,Wireless flagship phone with long battery life.
102946,Fennwick Vintage-Style Tote Bag,Fashion,Bags,Fennwick,108.22,3.4,23,244,Vintage-Style tote bag for casual or formal occasions.
102947,Novara Portable Ultrabook,Electronics,Laptops,Novara,369.45,3.7,320,44,Portable ultrabook with advanced connectivity.
102948,Sprout & Co Educational Action Figure,Toys & Games,Action Figures,Sprout & Co,42.34,3.8,139,375,Educational action figure with vibrant colors and designs.
102949,Quillcraft Smooth-Writing Sketchbook,Books & Stationery,Notebooks,Quillcraft,50.5,4.6,51,309,Smooth-Writing sketchbook with a durable cover.
102950,Clearview Rustic Shelving Unit,Home & Kitchen,Storage,Clearview,332.12,4.4,257,60,Rustic shelving unit adds a stylish touch to any room.
102951,Wholesome Roots Organic Cake Mix,Groceries & Gourmet,Baking Essentials,Wholesome Roots,29.25,4.4,116,449,Organic cake mix great for meal prepping.
102952,Solstice Slim-Fit Ring,Fashion,Jewelry,Solstice,104.65,4.1,254,293,Slim-Fit ring perfect for everyday wear.
102953,Bloomrise Gentle Whitening Kit,Beauty & Personal Care,Oral Care,Bloomrise,84.63,4.3,26,363,Gentle whitening kit leaves skin feeling smooth.
102954,Homestead Non-Stick Table Lamp,Home & Kitchen,Lighting,Homestead,266.53,4.6,132,31,Non-Stick table lamp with a soft-touch handle.
102955,Whimsy Works Interactive Learning Tablet Toy,Toys & Games,Educational Toys,Whimsy Works,106.69,3.3,155,436,Interactive learning tablet toy helps develop motor skills.
102956,Nestwell Space-Saving Blender,Home & Kitchen,Kitchen Appliances,Nestwell,239.46,4.7,76,486,Space-Saving blender with a sleek modern finish.
102957,Aerofy Bluetooth Smartwatch,Electronics,Smartwatches,Aerofy,1325.56,3.5,568,89,Bluetooth smartwatch for everyday use.
102958,Britek Smart Smartwatch,Electronics,Smartwatches,Britek,1494.44,4.9,504,452,Smart smartwatch with fast processor.
102959,Tinker Tots Durable Building Block Set,Toys & Games,Building Sets,Tinker Tots,74.23,4.8,39,330,Durable building block set a fun gift for kids.
102960,Novara Ultra HD Smartwatch,Electronics,Smartwatches,Novara,1438.43,4.0,471,222,Ultra HD smartwatch with water resistance.
102961,Silksmith Long-Lasting Body Mist,Beauty & Personal Care,Fragrances,Silksmith,43.34,4.1,362,383,Long-Lasting body mist made with natural ingredients.
102962,Ivy & Oak Space-Saving Cleaning Kit,Home & Kitchen,Cleaning Supplies,Ivy & Oak,246.34,4.6,284,362,Space-Saving cleaning kit easy to clean and maintain.
102963,Meadowlark Fragrance-Free Facial Serum,Beauty & Personal Care,Skincare,Meadowlark,12.39,3.9,83,295,Fragrance-Free facial serum dermatologically tested.
102964,Bloomrise Anti-Aging Body Lotion,Beauty & Personal Care,Bath & Body,Bloomrise,17.33,5.0,200,343,Anti-Aging body lotion gentle enough for sensitive skin.
102965,Boulevard Eco-Friendly Cleaning Kit,Home & Kitchen,Cleaning Supplies,Boulevard,315.92,3.4,475,397,Eco-Friendly cleaning kit with a sleek modern finish.
102966,Chapter & Verse Premium Picture Book,Books & Stationery,Children's Books,Chapter & Verse,58.16,4.2,193,456,Premium picture book a must-have for book lovers.
102967,Cassia Refreshing Deodorant,Beauty & Personal Care,Personal Hygiene,Cassia,23.71,4.7,193,120,"Refreshing deodorant with a light, pleasant scent."
102968,Funhaven Battery-Operated RC Car,Toys & Games,Remote Control,Funhaven,146.66,3.7,201,176,Battery-Operated rc car great for family game night.
102969,Trailmark Reinforced Running Shorts,Sports & Outdoors,Running,Trailmark,30.98,4.3,409,45,Reinforced running shorts built for outdoor adventures.
102970,Altitude Shock-Absorbing Yoga Mat,Sports & Outdoors,Yoga,Altitude,316.53,3.9,24,93,Shock-Absorbing yoga mat lightweight for easy carrying.
102971,Meridian Space-Saving Saucepan,Home & Kitchen,Cookware,Meridian,167.05,4.0,167,325,Space-Saving saucepan with energy-efficient design.
102972,Ironclad All-Terrain Volleyball,Sports & Outdoors,Team Sports,Ironclad,235.05,4.4,142,416,All-Terrain volleyball with quick-dry material.
102973,Bindwell Compact Novel,Books & Stationery,Fiction,Bindwell,36.64,4.4,105,467,Compact novel ideal for gifting.
102974,Sunvalley Small-Batch Baking Flour,Groceries & Gourmet,Baking Essentials,Sunvalley,14.08,3.7,106,414,Small-Batch baking flour rich in flavor.
102975,Urban Weave Casual Belt,Fashion,Accessories,Urban Weave,113.72,4.3,196,325,Casual belt perfect for everyday wear.
102976,PureGlow Long-Lasting Deodorant,Beauty & Personal Care,Personal Hygiene,PureGlow,8.03,5.0,122,165,Long-Lasting deodorant free from harsh chemicals.
102977,Whimsy Works Colorful Alphabet Blocks,Toys & Games,Educational Toys,Whimsy Works,52.29,4.0,233,230,Colorful alphabet blocks made with non-toxic materials.
102978,Tinker Tots Award-Winning 3D Puzzle,Toys & Games,Puzzles,Tinker Tots,14.08,3.9,134,239,Award-Winning 3d puzzle boosts problem-solving skills.
102979,Lumora Space-Saving Comforter,Home & Kitchen,Bedding,Lumora,273.98,4.3,201,381,Space-Saving comforter with energy-efficient design.
102980,Tinker Tots Colorful Construction Kit,Toys & Games,Building Sets,Tinker Tots,99.18,4.6,5,256,Colorful construction kit easy to assemble.
102981,Quillcraft Hardcover Weekly Planner,Books & Stationery,Planners,Quillcraft,42.49,4.2,113,202,Hardcover weekly planner with a durable cover.
102982,Solstice Modern Boots,Fashion,Footwear,Solstice,227.59,3.5,40,361,Modern boots with reinforced stitching.
102983,Nestwell Eco-Friendly Duvet Cover,Home & Kitchen,Bedding,Nestwell,344.85,3.7,493,329,Eco-Friendly duvet cover perfect for gifting.
102984,Folio & Fern Compact Biography,Books & Stationery,Non-Fiction,Folio & Fern,51.24,5.0,166,274,Compact biography with a durable cover.
102985,Chapter & Verse Smooth-Writing Daily Planner,Books & Stationery,Planners,Chapter & Verse,27.9,4.0,10,9,Smooth-Writing daily planner with a durable cover.
102986,Voltek Fast-Charging 2-in-1 Tablet,Electronics,Tablets,Voltek,431.95,4.2,29,219,Fast-Charging 2-in-1 tablet with sleek aluminum body.
102987,Nature's Table Non-GMO Multivitamin Gummies,Groceries & Gourmet,Health Foods,Nature's Table,24.2,4.1,185,90,Non-GMO multivitamin gummies great for meal prepping.
102988,Draper & Co Bohemian Sunglasses,Fashion,Sunglasses,Draper & Co,104.58,4.4,192,461,Bohemian sunglasses with reinforced stitching.
102989,Nuvox Portable E-Reader,Electronics,Tablets,Nuvox,54.37,4.5,128,177,Portable e-reader with touch controls.
102990,Vantro Elegant Shirt,Fashion,Men's Clothing,Vantro,202.67,3.8,473,302,Elegant shirt featuring a timeless design.
102991,Surge Adjustable Swim Fins,Sports & Outdoors,Swimming,Surge,279.29,3.6,45,343,Adjustable swim fins for year-round use.
102992,Nuvox Portable Flagship Phone,Electronics,Smartphones,Nuvox,790.94,3.3,287,145,Portable flagship phone with water resistance.
102993,PeakForm All-Terrain Swim Cap,Sports & Outdoors,Swimming,PeakForm,556.31,4.0,1,70,All-Terrain swim cap with adjustable resistance levels.
102994,Novella Co Compact Watercolor Set,Books & Stationery,Art Supplies,Novella Co,10.44,4.1,494,320,Compact watercolor set with high-quality binding.
102995,Novara Smart Tablet,Electronics,Tablets,Novara,1457.52,3.4,29,324,Smart tablet for everyday use.
102996,Lunetta Casual Analog Watch,Fashion,Watches,Lunetta,120.73,4.5,127,399,Casual analog watch with a comfortable fit.
102997,Vortix Compact Hiking Backpack,Sports & Outdoors,Hiking,Vortix,407.92,4.2,225,282,Compact hiking backpack for intense training sessions.
102998,PeakForm Adjustable Soccer Ball,Sports & Outdoors,Team Sports,PeakForm,240.41,4.7,48,187,Adjustable soccer ball with quick-dry material.
102999,Rootstock All-Natural Herbal Tea,Groceries & Gourmet,Beverages,Rootstock,12.8,4.2,103,492,All-Natural herbal tea rich in flavor.
103000,Sprout & Co Safe RC Drone,Toys & Games,Remote Control,Sprout & Co,133.27,4.6,57,333,Safe rc drone made with non-toxic materials.
103001,Vantro Minimalist Hat,Fashion,Accessories,Vantro,235.67,2.9,249,39,Minimalist hat with a comfortable fit.
103002,Silksmith Hydrating Deodorant,Beauty & Personal Care,Personal Hygiene,Silksmith,24.02,3.5,61,379,Hydrating deodorant helps restore natural glow.
103003,Scriptus Recycled Acrylic Paint Set,Books & Stationery,Art Supplies,Scriptus,43.02,4.6,194,122,Recycled acrylic paint set ideal for gifting.
103004,Pixor Lightweight Hybrid Watch,Electronics,Smartwatches,Pixor,892.48,3.4,155,307,Lightweight hybrid watch with voice assistant support.
103005,Bloomrise Fragrance-Free Eyeshadow Palette,Beauty & Personal Care,Makeup,Bloomrise,5.91,4.0,146,416,Fragrance-Free eyeshadow palette suitable for all skin types.
103006,Pixor Noise-Cancelling Gaming Mouse,Electronics,Gaming Accessories,Pixor,1084.25,4.9,117,298,Noise-Cancelling gaming mouse with fast processor.
103007,Nestwell Contemporary Storage Bin,Home & Kitchen,Storage,Nestwell,288.98,4.5,46,71,Contemporary storage bin with a soft-touch handle.
103008,Cedar & Sage Cruelty-Free Foundation,Beauty & Personal Care,Makeup,Cedar & Sage,75.25,4.4,45,422,Cruelty-Free foundation gentle enough for sensitive skin.
103009,Joybound Creative Kite,Toys & Games,Outdoor Toys,Joybound,58.47,4.9,1,78,Creative kite boosts problem-solving skills.
103010,Britek Ultra HD Laptop,Electronics,Laptops,Britek,548.84,4.7,249,408,Ultra HD laptop with advanced connectivity.
103011,Altitude Breathable Trekking Poles,Sports & Outdoors,Hiking,Altitude,56.8,3.7,217,277,Breathable trekking poles lightweight for easy carrying.
103012,Playnest Creative Construction Kit,Toys & Games,Building Sets,Playnest,97.3,4.7,211,298,Creative construction kit easy to assemble.
103013,Harvest & Co Non-GMO Organic Oats,Groceries & Gourmet,Organic Foods,Harvest & Co,5.32,4.0,44,307,Non-GMO organic oats carefully crafted for taste and quality.
103014,Rosewell Refreshing Body Lotion,Beauty & Personal Care,Bath & Body,Rosewell,60.26,4.4,159,302,Refreshing body lotion free from harsh chemicals.
103015,Quantex Fast-Charging Gaming Mouse,Electronics,Gaming Accessories,Quantex,1495.01,4.0,121,484,Fast-Charging gaming mouse with water resistance.
103016,Funhaven Creative Water Gun,Toys & Games,Outdoor Toys,Funhaven,31.16,4.8,59,414,Creative water gun easy to assemble.
103017,Fennwick Handcrafted Chronograph Watch,Fashion,Watches,Fennwick,173.88,4.0,70,451,Handcrafted chronograph watch available in multiple colors.
103018,PureGlow Vegan Body Lotion,Beauty & Personal Care,Bath & Body,PureGlow,16.99,3.6,38,134,"Vegan body lotion with a light, pleasant scent."
103019,Verdant Refreshing Body Mist,Beauty & Personal Care,Fragrances,Verdant,19.43,3.2,89,249,Refreshing body mist paraben-free formula.
103020,Kindred Minimalist Messenger Bag,Fashion,Bags,Kindred,151.05,3.9,289,411,Minimalist messenger bag available in multiple colors.
103021,Alto Vintage-Style Jumpsuit,Fashion,Women's Clothing,Alto,169.9,4.1,93,367,Vintage-Style jumpsuit for casual or formal occasions.
103022,Meridian Eco-Friendly Shelving Unit,Home & Kitchen,Storage,Meridian,36.7,4.7,81,374,Eco-Friendly shelving unit easy to clean and maintain.
103023,Quillcraft Handmade Self-Help Book,Books & Stationery,Non-Fiction,Quillcraft,22.58,4.9,98,308,Handmade self-help book great for creative projects.
103024,Voltek Portable Laptop,Electronics,Laptops,Voltek,1074.32,4.3,338,237,Portable laptop with high-resolution display.
103025,Pixor Ultra HD 5G Phone,Electronics,Smartphones,Pixor,114.76,4.2,191,116,Ultra HD 5g phone with touch controls.
103026,Homestead Eco-Friendly Comforter,Home & Kitchen,Bedding,Homestead,369.83,4.3,104,128,Eco-Friendly comforter adds a stylish touch to any room.
103027,Cassia Fragrance-Free Bath Bomb Set,Beauty & Personal Care,Bath & Body,Cassia,53.39,4.3,250,192,Fragrance-Free bath bomb set leaves skin feeling smooth.
103028,Zentro Ultra HD Hybrid Watch,Electronics,Smartwatches,Zentro,831.05,4.2,56,333,Ultra HD hybrid watch for professionals.
103029,Meadowlark Refreshing Face Wash,Beauty & Personal Care,Skincare,Meadowlark,10.04,4.5,153,257,"Refreshing face wash with a light, pleasant scent."
103030,Whimsy Works Battery-Operated Construction Kit,Toys & Games,Building Sets,Whimsy Works,102.54,4.1,458,49,Battery-Operated construction kit a fun gift for kids.
103031,Homestead Space-Saving Skillet,Home & Kitchen,Cookware,Homestead,70.39,3.6,178,444,Space-Saving skillet with energy-efficient design.
103032,Funhaven Educational Family Board Game,Toys & Games,Board Games,Funhaven,102.18,4.0,246,19,Educational family board game a fun gift for kids.
103033,Rosewell Hydrating Hand Sanitizer,Beauty & Personal Care,Personal Hygiene,Rosewell,62.92,5.0,9,323,Hydrating hand sanitizer made with natural ingredients.
103034,Nestwell Durable Coffee Maker,Home & Kitchen,Kitchen Appliances,Nestwell,180.14,4.6,161,437,Durable coffee maker perfect for gifting.
103035,Golden Fields Small-Batch Herbal Tea,Groceries & Gourmet,Beverages,Golden Fields,2.36,4.2,36,59,Small-Batch herbal tea rich in flavor.
103036,Tinker Tots Educational Action Figure,Toys & Games,Action Figures,Tinker Tots,90.01,3.1,207,459,Educational action figure a fun gift for kids.
103037,Sunvalley Gluten-Free Organic Oats,Groceries & Gourmet,Organic Foods,Sunvalley,17.36,4.9,332,236,Gluten-Free organic oats a pantry staple for every kitchen.
103038,Silksmith Organic Cologne,Beauty & Personal Care,Fragrances,Silksmith,62.14,4.2,16,178,Organic cologne dermatologically tested.
103039,Skyline Portable Digital Camera,Electronics,Cameras,Skyline,549.8,3.3,75,406,Portable digital camera with sleek aluminum body.
103040,Aurablend Cruelty-Free Hand Sanitizer,Beauty & Personal Care,Personal Hygiene,Aurablend,34.45,4.0,15,302,"Cruelty-Free hand sanitizer with a light, pleasant scent."
103041,Lunetta Bohemian Duffel Bag,Fashion,Bags,Lunetta,203.39,4.3,9,206,Bohemian duffel bag with reinforced stitching.
103042,Playnest Fun Jigsaw Puzzle,Toys & Games,Puzzles,Playnest,57.76,4.3,44,133,Fun jigsaw puzzle helps develop motor skills.
103043,Inkwell Hardcover Stapler Set,Books & Stationery,Office Supplies,Inkwell,57.71,4.6,282,136,Hardcover stapler set great for creative projects.
103044,Playnest Collectible Action Figure,Toys & Games,Action Figures,Playnest,32.95,4.1,64,189,Collectible action figure with vibrant colors and designs.
103045,Rootstock Organic Fruit Juice Pack,Groceries & Gourmet,Beverages,Rootstock,39.3,5.0,59,484,Organic fruit juice pack made with premium ingredients.
103046,Pure Pantry Gluten-Free Cake Mix,Groceries & Gourmet,Baking Essentials,Pure Pantry,24.19,5.0,63,127,Gluten-Free cake mix a pantry staple for every kitchen.
103047,Verdant Hydrating Body Wash,Beauty & Personal Care,Personal Hygiene,Verdant,67.25,4.8,77,227,Hydrating body wash suitable for all skin types.
103048,Ironclad Reinforced Hiking Boots,Sports & Outdoors,Hiking,Ironclad,491.54,4.1,6,109,Reinforced hiking boots ideal for beginners and pros alike.
103049,Coastline Classic Analog Watch,Fashion,Watches,Coastline,194.61,3.7,312,470,Classic analog watch designed for all seasons.
103050,Chapter & Verse Recycled Sketchbook,Books & Stationery,Notebooks,Chapter & Verse,56.07,3.6,67,412,Recycled sketchbook a must-have for book lovers.
103051,Britek Portable Fitness Band,Electronics,Smartwatches,Britek,455.85,3.5,149,198,Portable fitness band with high-resolution display.
103052,Nuvox Smart Hybrid Watch,Electronics,Smartwatches,Nuvox,1087.57,4.4,290,490,Smart hybrid watch with advanced connectivity.
103053,Lettermark Handmade Sketch Pencil Kit,Books & Stationery,Art Supplies,Lettermark,33.98,4.7,15,244,Handmade sketch pencil kit great for journaling and note-taking.
103054,Everstride Reinforced Running Belt,Sports & Outdoors,Running,Everstride,508.81,3.4,72,88,Reinforced running belt designed for maximum comfort.
103055,Britek Premium Flagship Phone,Electronics,Smartphones,Britek,1062.78,4.3,389,406,Premium flagship phone for everyday use.
103056,Lunetta Minimalist Chronograph Watch,Fashion,Watches,Lunetta,86.72,4.6,30,381,Minimalist chronograph watch perfect for everyday wear.
103057,Verdant Cruelty-Free Lipstick,Beauty & Personal Care,Makeup,Verdant,52.84,4.4,56,267,Cruelty-Free lipstick free from harsh chemicals.
103058,Aerofy Ultra HD Soundbar,Electronics,Speakers,Aerofy,759.21,4.2,75,165,Ultra HD soundbar with advanced connectivity.
